"Museo,""EdadVisitantes"""
ReinaSofia,16.6788955940649
ReinaSofia,31.9565228786221
ReinaSofia,27.1227431436862
ReinaSofia,25.3379189124337
ReinaSofia,29.8284733415058
ReinaSofia,26.5702667966654
ReinaSofia,16.4048704709947
ReinaSofia,24.5177959644654
ReinaSofia,22.8194273518172
ReinaSofia,17.8806016275238
ReinaSofia,10.9654019587175
ReinaSofia,29.7415020021709
ReinaSofia,25.3469997822193
ReinaSofia,31.2851175457242
ReinaSofia,25.578054235289
ReinaSofia,33.2347802313744
ReinaSofia,5.80175565666667
ReinaSofia,16.6411803728895
ReinaSofia,33.6407244407019
ReinaSofia,24.7614538495402
ReinaSofia,23.4566070799901
ReinaSofia,12.1881140706926
ReinaSofia,21.6038943124588
ReinaSofia,24.0165134846859
ReinaSofia,18.1573698656505
ReinaSofia,24.8710502641833
ReinaSofia,18.567670135163
ReinaSofia,11.0854396587654
ReinaSofia,14.6566101265047
ReinaSofia,37.904809931549
ReinaSofia,4.29071856644497
ReinaSofia,37.0367211189042
ReinaSofia,27.7828266354735
ReinaSofia,17.5090806429275
ReinaSofia,24.6726999473197
ReinaSofia,22.1258345296346
ReinaSofia,34.125972847725
ReinaSofia,21.8430611803434
ReinaSofia,24.1863526916193
ReinaSofia,36.0027138023574
ReinaSofia,22.9445823744851
ReinaSofia,35.3397024265267
ReinaSofia,23.9456726110753
ReinaSofia,27.045760259315
ReinaSofia,40.6770045536208
ReinaSofia,42.6263438212633
ReinaSofia,32.6910618356096
ReinaSofia,14.3844725644244
ReinaSofia,18.9380112956133
ReinaSofia,11.0703707144799
ReinaSofia,26.9245415114855
ReinaSofia,31.6689795134082
